1 72 83 12 90 1 1 1 0 0
1 87 81 22 70 1 0 1 0 0
1 72 90 12 30 0 0 1 0 0
0 2 11 62 30 0 0 1 0 0
0 5 3 2 10 1 1 1 0 0
1 73 84 77 81 1 1 0 0 1
0 5 17 21 10 0 0 0 0 0
1 51 42 12 29 0 0 0 0 0
0 9 7 21 20 1 1 0 0 0
0 19 72 15 50 1 1 0 0 0
1 32 80 58 46 1 1 0 0 0
1 32 60 58 66 1 1 0 0 0
0 12 8 18 26 0 0 0 0 0
0 52 10 13 6 0 0 0 0 0
0 72 80 58 66 1 1 0 0 0
1 72 80 58 66 1 1 0 0 0
1 92 80 88 76 1 1 1 0 0
1 72 80 98 96 1 0 1 0 0
0 72 80 58 86 1 1 1 0 0
0 22 20 18 6 0 0 0 0 0
0 12 20 38 46 0 0 0 0 0
1 70 92 83 85 1 0 1 0 0
0 50 40 52 66 1 0 1 0 0
0 80 94 62 77 1 1 1 0 0
0 87 48 82 96 0 0 0 0 1
0 70 40 2 16 0 0 0 0 0
0 65 86 62 40 0 1 0 0 0
0 15 6 32 40 1 1 1 0 1
1 19 74 32 17 0 1 0 0 0
0 69 76 82 94 0 0 1 0 0
0 39 26 12 44 0 0 0 0 0
0 59 97 42 70 1 1 1 0 0
0 10 17 12 40 1 1 1 0 0
1 80 87 72 60 0 1 1 0 0
0 70 99 66 65 0 1 1 0 0
0 80 97 86 95 1 1 1 0 0
1 69 34 12 17 0 0 0 0 0
0 10 17 12 14 0 0 0 0 0
0 61 97 82 64 1 0 0 0 0
1 21 27 52 34 1 1 0 0 0
1 49 94 42 7 0 0 0 0 1
1 70 64 42 32 0 0 1 0 0
1 79 84 82 37 0 0 1 0 0
0 19 80 12 17 1 1 0 0 0
0 11 70 32 29 1 1 0 0 0
0 10 8 10 10 1 0 0 0 0
0 18 28 40 20 1 0 0 0 0
1 90 84 52 30 0 1 1 0 0
1 92 81 32 36 0 1 1 0 0
0 42 21 2 16 0 0 1 0 0
0 22 20 6 26 0 0 1 0 0
1 95 82 82 70 1 1 1 0 0
1 90 62 80 60 1 1 1 0 0
1 72 21 22 26 1 1 1 1 0
1 92 31 42 27 1 1 1 1 0
1 82 31 52 25 0 1 1 1 0
1 72 41 46 27 0 1 1 1 0
1 74 71 56 37 0 1 1 0 0
1 74 60 56 37 0 1 1 0 0
1 95 94 72 80 0 1 1 0 0
1 97 87 82 86 0 1 1 0 0
0 40 38 32 36 0 0 0 0 0
0 41 39 35 39 1 0 0 0 0
1 51 79 85 89 1 1 1 0 0
1 81 79 91 85 1 1 1 0 0
1 71 70 65 69 1 1 1 1 0
1 75 71 76 80 1 1 1 1 0
0 49 36 32 44 0 0 0 0 0
0 42 24 12 24 0 0 0 0 0
1 90 86 82 74 1 1 1 1 0
1 62 64 72 84 1 1 1 1 0
0 90 86 82 74 1 1 0 0 0
0 62 64 72 84 1 1 0 0 0
1 98 87 86 84 0 1 1 0 0
1 72 74 82 89 0 1 1 0 0
0 18 17 26 34 0 1 0 0 0
0 32 14 32 29 0 1 0 0 0
0 10 12 20 13 0 0 0 0 0
0 22 34 15 9 0 0 0 0 0
1 11 20 21 23 0 0 1 0 0
1 12 44 25 39 0 0 1 0 0
0 15 50 24 43 1 0 1 0 0
0 32 44 29 89 1 0 1 0 0
1 65 59 74 83 1 1 1 0 0
1 72 64 59 89 1 1 1 0 0
1 95 57 74 89 1 1 0 1 0
1 82 84 79 79 1 1 0 1 0
0 25 29 34 33 0 1 0 0 0
0 42 34 29 39 0 1 0 0 0
1 55 79 44 43 1 1 1 0 0
1 62 64 69 49 1 1 1 0 0
1 78 88 74 83 1 1 1 0 0
1 72 84 89 89 1 1 1 0 0
1 60 92 83 23 1 1 1 0 0
1 50 90 83 13 1 1 1 0 0
1 60 97 13 3 1 1 1 0 0
1 50 95 23 10 1 1 1 0 0
1 60 87 23 11 1 1 0 0 0
1 50 80 20 15 1 1 0 0 0
0 10 15 10 21 0 0 0 0 0
0 30 10 20 5 0 0 0 0 0
0 24 35 18 31 0 0 1 0 0
0 27 20 33 35 0 0 1 0 0
0 10 15 10 21 0 0 0 0 0
0 30 10 20 5 0 0 0 0 0
1 80 77 63 83 1 1 1 0 0
1 75 85 73 80 1 1 1 0 0
0 40 7 50 41 0 1 0 0 0
0 35 2 29 33 0 1 0 0 0
1 10 90 30 21 0 1 1 0 0
1 25 80 29 23 0 1 1 0 0
1 10 8 9 3 0 1 0 0 0
1 15 7 12 7 0 1 0 0 0
1 70 90 20 21 0 1 1 1 0
1 75 80 15 20 0 1 1 1 0
0 78 98 10 11 0 1 1 1 0
0 79 89 11 14 0 1 1 1 0
0 16 90 15 11 0 1 1 0 0
0 17 80 13 10 0 1 1 0 0
1 40 87 50 41 0 0 1 0 0
1 35 92 29 33 0 0 1 0 0
1 14 97 15 14 0 1 1 0 0
1 13 82 20 30 0 1 1 0 0
1 24 97 15 14 0 1 1 0 0
1 23 82 20 30 0 1 1 0 0
1 20 3 9 3 0 1 0 0 0
1 15 4 12 7 0 1 0 0 0
1 5 13 6 6 0 1 0 0 0
1 7 9 11 10 0 1 0 0 0
1 10 94 40 11 1 1 1 0 0
1 25 89 21 13 1 1 1 0 0
1 30 98 42 21 1 1 1 0 0
1 35 97 41 23 1 1 1 0 0
0 32 88 32 25 1 1 1 0 0
0 25 87 21 27 1 1 1 0 0
1 72 98 52 15 1 1 1 0 0
1 75 90 51 17 1 1 1 0 0
0 20 88 31 28 1 1 0 0 0
0 10 98 41 38 1 1 0 0 0
0 90 98 41 38 1 1 1 1 0
0 80 88 51 39 1 1 1 1 0
0 80 95 21 28 1 1 1 0 0
0 78 70 31 29 1 1 1 0 0
0 10 18 71 38 1 1 0 0 0
0 10 58 51 48 1 1 0 0 0
1 98 88 60 31 0 1 1 1 0
1 75 81 51 34 0 1 1 1 0
0 10 17 50 21 0 0 1 0 0
0 35 2 29 23 0 0 1 0 0
0 10 20 22 97 0 0 0 0 0
0 5 9 19 98 0 0 0 0 0
0 10 10 40 51 0 0 0 0 0
0 35 2 29 23 0 0 0 0 0
1 20 90 50 61 1 0 0 0 0
1 32 82 59 63 1 0 0 0 0
0 10 30 50 91 1 0 0 0 0
0 12 22 59 83 1 0 0 0 0
0 11 20 20 98 0 0 0 0 0
0 10 12 29 93 0 0 0 0 0
1 69 82 20 28 1 1 1 0 0
1 70 83 29 33 1 1 1 0 0
1 89 92 40 28 1 1 1 0 0
1 79 93 49 23 1 1 1 0 0
1 15 90 21 97 1 1 1 0 0
1 20 77 31 88 1 1 1 0 0
1 4 10 11 7 0 1 0 0 0
1 5 0 1 8 0 1 0 0 0
1 88 81 50 10 1 1 0 0 0
1 90 88 54 12 1 1 0 0 0
1 86 98 50 20 1 1 1 0 0
1 90 90 57 22 1 1 1 0 0
1 78 91 50 40 1 1 1 0 0
1 70 98 54 72 1 1 1 0 0
0 80 80 46 61 1 0 1 0 0
0 85 82 59 63 1 0 1 0 0
0 88 90 86 81 1 1 1 1 0
0 89 92 89 83 1 1 1 1 0
0 39 71 40 26 0 1 0 0 0
0 35 80 34 22 0 1 0 0 0
0 76 81 80 86 0 1 1 0 0
0 65 89 64 82 0 1 1 0 0
1 96 95 70 70 1 1 1 0 0
1 80 91 87 72 1 1 1 0 0
1 2 9 10 1 0 0 0 0 0
1 3 8 19 3 0 0 0 0 0
0 50 79 10 31 0 0 1 0 0
0 53 88 9 33 0 0 1 0 0
1 70 89 12 21 0 1 1 0 0
1 59 90 19 43 0 1 1 0 0
0 78 80 66 51 1 1 1 1 0
0 79 72 79 83 1 1 1 1 0
1 10 9 2 1 0 1 0 0 0
1 9 7 9 3 0 1 0 0 0
0 98 90 86 71 1 1 1 0 0
0 89 92 89 83 1 1 1 0 0
0 88 90 76 81 1 1 1 1 0
0 99 96 89 84 1 1 1 1 0
1 82 89 22 31 1 1 1 0 0
1 84 92 29 43 1 1 1 0 0
1 70 69 46 45 1 1 0 0 0
1 74 62 49 43 1 1 0 0 0
1 90 79 76 79 1 1 1 0 0
1 84 77 79 68 1 1 1 0 0
1 80 80 62 11 1 1 0 0 0
1 81 82 69 13 1 1 0 0 0
0 10 0 2 41 0 0 0 0 0
0 11 2 9 49 0 0 0 0 0
0 85 89 22 61 0 0 1 0 0
0 80 89 23 68 0 0 1 0 0
0 95 87 62 81 0 0 1 0 0
0 87 79 73 98 0 0 1 0 0
1 85 87 72 10 1 1 0 0 0
1 79 88 79 20 1 1 0 0 0
1 80 81 71 30 1 1 1 0 0
1 70 83 70 23 1 1 1 0 0
1 80 82 76 19 1 1 1 0 0
1 70 82 75 29 1 1 1 0 0
1 89 87 86 15 1 1 1 0 0
1 90 86 85 10 1 1 1 0 0
1 69 77 76 75 1 1 0 0 0
1 70 76 65 70 1 1 0 0 0
1 75 72 64 39 1 1 0 0 0
1 72 76 66 40 1 1 0 0 0
1 77 82 74 79 1 1 1 0 0
1 71 84 67 80 1 1 1 0 0
1 87 92 74 89 1 1 1 0 0
1 81 84 77 85 1 1 1 0 0
0 15 97 22 10 1 1 1 0 0
0 19 98 20 2 1 1 1 0 0
0 25 82 52 20 1 1 0 0 0
0 29 78 40 12 1 1 0 0 0
0 45 87 57 80 1 1 1 0 0
0 39 88 43 72 1 1 1 0 0
0 85 90 52 30 1 1 1 0 0
0 79 91 49 22 1 1 1 0 0
0 90 91 80 81 1 1 1 0 0
0 80 90 80 83 1 1 1 0 0
0 80 83 82 71 1 1 0 0 0
0 71 81 83 72 1 1 0 0 0
0 72 87 72 89 1 1 0 0 0
0 69 77 83 92 1 1 0 0 0
1 85 99 42 90 1 1 1 0 0
1 89 96 45 92 1 1 1 0 0
1 80 82 64 58 1 1 1 0 0
1 87 93 63 60 1 1 1 0 0
0 15 9 14 80 0 0 0 0 0
0 9 6 15 85 0 0 0 0 0
0 81 86 86 41 1 1 1 1 0
0 78 82 78 53 1 1 1 1 0
0 80 87 74 68 1 1 1 1 0
0 85 88 79 70 1 1 1 1 0
0 2 7 4 8 0 0 0 0 0
0 5 4 5 8 0 0 0 0 0
0 50 77 14 28 0 0 1 0 0
0 55 74 25 29 0 0 1 0 0
0 30 17 14 57 0 0 0 0 0
0 35 14 23 62 0 0 0 0 0
